genero;cantor;album;ano;titulo_musica;compositor;letra
zouk;Suzanna Lubrano;Journey;2017;Mariana;;
zouk;Suzanna Lubrano;Journey;2017;Rock The Boat;;"Dim the lights down low.
And pull your window curtain.
Oh, mama, you can take control.
For tonight, I'll be your servant.
'Cause I've been waiting for this moment.
For so long, way to long.

Tonight I'm gon' rock the boat.
Rock the boat, rock the boat.
Then I'm gon' work the middle.
Work the middle, yeah.
Tonight I'm gon' rock the boat.
Rock the boat, rock the boat.
Then I'm gon' work the middle.
Work the middle, yeah.

System overload, girl when I get, too close.
Oh, and you can have your way with me.
Oh, for tonight, you're my ghetto queen.
'Cause I've been waiting for this moment.
For so long, way too long.

Tonight I'm gon' rock the boat.
Rock the boat, rock the boat.
Then I'm gon' work the middle.
Work the middle, yeah.
Tonight I'm gon' rock the boat.
Rock the boat, rock the boat.
Then I'm gon' work the middle.
Work the middle, yeah.

I'ma rock, I'ma rock, I'ma rock.
We gon' work, we gon' work, we gon' work.

Tonight I'm gon' rock the boat.
Rock the boat, rock the boat.
Then I'm gon' work the middle.
Work the middle, yeah.
Tonight I'm gon' rock the boat.
Rock the boat, rock the boat.
Then I'm gon' work the middle.
Work the middle, yeah."
zouk;Suzanna Lubrano;Journey;2017;Wind It Up;;"Wind it up, wind it up.
Lately, I've been vibing with this girl.
She's been on my mind all the time.
You have no idea of what I do to her.
I blow her mind, yes, I blow her mind.

And, I, I, I, I, I, I, I, I.
I'm feeling you, feeling you.
Feeling you, feeling you.
I, I, I, I, I, I, I, I.
I know that you feeling me, feeling me.
Feeling me too.

So wind it up for me.
Do it up slowly.
'Cause I, I, I won't control myself.
Wind it up for me, gal.
Do it up so slowly.
'Cause I, I, I won't control myself.

And you'll like it, yeah you'll love it.
We'll be doing things so naughty.
I'll be gracious while I'm touching you.
In the places that you want me.

You'll be crying, girl no lying.
When I get you up in my bed.
So let loose all control.
Been into you from the go.

And, I, I, I, I, I, I, I, I.
I'm feeling you, feeling you.
Feeling you, feeling you (you know I do).
I, I, I, I, I, I, I, I.
I know that you feeling me, feeling me.
Feeling me too.

So wind it up for me.
Do it up slowly.
'Cause I, I, I won't control myself.
Wind it up for me, gal.
Do it up so slowly.
'Cause I, I, I won't control myself.

Baby, when I pull up on you, hey.
I go out of my way for you, hey.
You know I spend my check on you, hey.
Only the best of the best for you, hey.

So wind it up for me.
Do it up slowly.
'Cause I, I, I won't control myself.
Wind it up for me, gal.
Do it up so slowly.
'Cause I, I, I won't control myself.

I won't control myself.
(Wind it up, wind it up).
Won't control myself.
(Wind it up).
No, no, no.
(Wind it up).
I won't control myself.
(Wind it up).
No, no, no.
(Wind it up).
I won't control mself.
(Wind it up).
Yeah.
(Wind it up)."
zouk;Suzanna Lubrano;Journey;2017;Break Of Dawn (part. Richie Campbell);;"It's all about you.
(All about you).

Can't say I don't when I do.
(When I do, when I do, when I do).
Can't see myself without you.
(Can't see me).
I would be acting a fool.
I would be acting a fool.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Overtime.
I'm putting in overtime.

Just to keep that pretty smile uppon your face.
Overdrive.
Engines running on overdrive.

And we are compatible.
Seems like you were built just form me.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Till the break of dawn.
We'll be loving.
We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.
Touching on you.
Ain't no stopping.
Till the break of dawn."
zouk;Suzanna Lubrano;Journey;2017;Ride Or Die;;"I found.
That person.
Who's perfect just for me.
She holds the lock.
And I.
Possess the key.
The queen of my castle.
Captain of my vessel.
Mother of my newborn.
Role model to my princess.

She's.
More than a woman.
More than a woman.
She's my everything.

Never take her for granted.
Independent.
Stands on her own two feet.
My backbone.
My trusty.
My besty.
Sometimes a little bit crazy.
But then again she's exactly what I need.

That's why I ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.
Yeah.
I'mma ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.

She's no goddess in the kitchen.
But then again.
I'm not handy with the tools.
She loves me for me.
And I.
Focus on the good.
Things she bring.
The peace, the strength.
She's a powerful woman.

To many, a great inspiration.
To me, she was my salvation.
Fireworks in the bedroom.
She can get freaky when times do.
She knows how to please me.
Satisfying her is what I do.
A God's gift from heaven.
I can see the her true blessing.
And she has my back in everything that I do.

That's why I ride or die.
(I'mma ride).
For my girl, forever.
(Forever).
We will be together.
'Till the end of never, together.
Yeah.
I'mma ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.
(We will be, we will be).

I found.
That person.
Who's perfect just for me.
She holds the lock.
And I.
Possess the key.
The queen of my castle.
Captain of my bastille.
Mother of my newborn.
Role model to my princess."
zouk;Suzanna Lubrano;Journey;2017;Miúda Linda;;"Ela é a miúda mais linda que eu ja vi na minha vida.
As curvas dela me fazem enlouquecer logo na hora.
Quando ela me toca ela me domina.
Ela me fascina com um simples beijo na boca.

Ninguem me engana que tu es a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nao me importo.
Contigo eu sei que eu vou mais alem.

Essa miuda é linda, oh!.
Ela me faz fazer coisas que eu nunca fiz na minha vida.
Linda, oh!.
'To a gostar, fazer coisas que nunca fiz por ninguem não.

Eu não me importo se ando a gastar a toa.
É só com ela que eu vejo a minha vida numa boa.
Ela é tão bonita, ela ilumina a minha vida.
Só Deus é que sabe, bi 'tá bo tão feliz!.

Ninguém me engana que tu és a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nãome importo.
Contigo eu sei que eu vou mais além.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não.

Miuda linda, tão bonita.
Fazer coisas que nunca fiz na minha vida.
Miuda linda, tão bonita.
Fazer coisas que nunca fiz por ninguem não.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não."
zouk;Suzanna Lubrano;Journey;2017;Bo Tem Mel (feat. C4 Pedro);Nelson Freitas;"B eles, Nelson.
C4 Pedro baby, yé.
Girl, just another track.

It's like, one plus one equals two.
You'd like me, I like you.
Been feeling for you girl.
I need you in my world.
You're so special, my African queen yo.
I need you in my world, yeah.
Bô te'm, dod escuod cabeça pa bo girl.
Ncre sabe, se bô tem um tempim pa mi (um tempim pa mi).
Nta levob, nta mostrob.
Lugar e coisas que nunca bô oiá na bô vida.
Bô é doce, bô é doce, tão doce.
Es calor ku nta xinti pa bô.
Nunca ntive el pa nenhum ote.
Lady, oh no.
Bô te'm na bô mon (bô te'm na bô mon).

Bô tem mel.
Pa manera k bô te'm bô trás, girl bô tem mel.
Ka tem ote manera de explicá, oh bô tem mel.
Nes forma k bô ta dominame bô tem que tem mel.
Bô tem mel.

Amor, tu mais eu é igual a ui ui.
Porque você tem mel, e eu tenho boca louca.
Gosto quando você me toca.
A minha voz fica oca, amore eh.
Manda mais beijo que eu quero.
Manda de novo, juro que eu não vou falar.
Manda aquele beijo que eu quero mais.
Juro que vai ficar entre nós.
Você pode mandar em mim.
Pra eu não ficar triste, pode até fingir que me ama.
Pode fingir que me ama.
Give more kiss, 'cause I wanna.
Give me again.
Juro I won't tell nobody.
Give me just one more.
Você pede e eu dou.
Por ti sou louco.
Baby quem me aceita tem bom gosto.
Se tu sentires muito amor é porque você tem mel.

Pra me dominar assim só podes ter mel.
Pra enrolar a minha cabeça só podes ter mel.
E pra eu não parar de beijar tua boca só podes ter mel.
Bô tem mel.

Bô te'm, dod escuod cabeça pa bo girl.
Ncre sabe, se bô tem um tempim pa mi (um tempim pa mi).
Nta levob, nta mostrob.
Lugar e coisas que nunca bô oiá na bô vida.

Give more kiss, 'cause I wanna.
Give me again.
Juro I won't tell nobody.
Give me just one more.
Você pede e eu dou.
Por ti sou louco.
Baby quem me aceita tem bom gosto.
Se tu sentires muito amor é porque você tem mel.

Bô tem mel.
Pa manera k bô te'm bô trás, girl bô tem mel.
Ka tem ote manera de explicá, oh bô tem mel.
Nes forma k bô ta dominame bô tem que tem mel (Bô tem que tem mel).
Bô tem mel (bô tem que tem mel).
Porque você tem mel (yeah, yeaaah).
Pra me dominar assim só podes ter mel (só podes ter mel).
Pra enrolar a minha cabeça só podes ter mel (só podes ter mel).
E pra eu não parar de beijar a tua boca, só podes ter mel (yeah, yeaaah)."
zouk;Suzanna Lubrano;Journey;2017;Fazer Amor Ma Bo;Nelson Freitas;"Sentado.
N'ta pensa na bo.
Na bos odjos.
E na bo corpo.
Sexy.
Cum boca doce.
Andjar sensual.
N'kre levau pa lugar.
Ke nunca bu bai.
Imagina.
Mi ma bo.
N'kre levau pa lugar.
Sabe ki bu sonha.
Tao bom bu nu ba.

Bo ta gostar.
Baby n'sabe.
N'ta da bu tudu ki bo kre.
Fazer amor si ma ninguem fazer.
Ma bo.
(repete).

Cende luz.
Ke pa olhau.
N'kre fazer amor ma bo.
Musica suave.
Paixao no ar.
N'kre fazer amor ma bo.

N'kre levau pa lugar.
Ke nunca bu bai.
Imagina.
Mi ma bo.
N'kre levau pa lugar.
Sabe ki bu sonha.
Relaxar e nu ba.

Bo ta gostar.
Baby n'sabe.
N'ta da bu tudu ki bo kre.
Fazer amor si ma ninguem fazer.
Ma bo.
(repete).

Fazer amor ma bo.
Fazer amor ma bo.
Fazer amor ma bo.

Oh girl bu ta chinti.
Si ma'u na ver teve chinti.
(repete7x).

.

Juds Cassuada."
zouk;Suzanna Lubrano;Journey;2017;In My Feelings (part. Mikkel Solnado);Linio Pacule,Nelson Freitas;"Ady.
Hush now.
Sit down.
Need to talk t’ya.
I know.
Been wrong.
You right.
No discussion.
The silence is killing me, oh.
Killing me, oh.
I can’t control it.
Your absence is killing me, oh.
Killing me, oh.
I’m in my feelings.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it.
Yeah.
Bring back your smile.
I love so much.
I missed your touch.
Your hugs, your kisses.
And all that, yeah.
I’m in my feelings.
Got to admit, yeah.
I’m in my feelings.
(I’m in my feelings).
The silence is killing me, oh.
Killing me, oh.
I can’t control it.
Your absence is killing me, oh.
Killing me, oh.
I’m in my feelings.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it.
Yeah.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it, yeah."
zouk;Suzanna Lubrano;Journey;2017;Mariana;;
zouk;Suzanna Lubrano;Journey;2017;Deeper;Nelson Freitas;"""Oh Yeah"" (Nelson)..""Sushi raw""..I've been waiting for this moment for so long so we could go Deeper, baby girl check it out: .

Lay back relax girl tonight would be a night that u never forget, tonight would be a night that u wont regret, Cuz I'm here to pleez, wanna make a back on hit girl,because u are by far the most beautiful girl i have been with so far! And tonight girl is u're night so go ahead and lay down your gard, we'll take it slow i'm gonna let u decide the tempo but one thing is for sure ---&gt;I'm hittin' it tonight girl!.
Chorus: .
Ooh girl tell me if u feel me too the way that i'm feeling u.. cuz i can go deeper (deeper), deeper(deeper),tell me girl if u feel me too , the way that i'm feeling u..cuz I can go deeper, deeper...If u want me to?..(If u want me to?).

Its a joyride, so enter my world and enjoy the ride. See I can make u feel like a kid in a candy shop give u all that I've got girl, cuz U are by far the most beautiful girl i've been with so far And tonight we are gonna go all the way, gon' make u feel like a princes today...-... We'll take it slow (slow)Im'ma let u decide the tempo.. But one thing is for sure(fo' sure) I'm hittin' it tonight girl...

Chorus : 2x.

(I can go deeper in u, reveale a real lover in u, I'm talkin' to the animal in u ,plus the typ of feeling in u,uh uh hey girl tell me if u like the way, any way,like the way and i can go deeper, deeper till u reach the ...).
OOOOOOHH.
Chorus : 2x.
I'm hittin' it tonight yo, i'm hittin' it tonight yo (Nelson) i'm hittin' it tonight yo, (Kaysha) i'm hittin' it tonight yo (""suchi raw"") i'm hittin' it tonight Yo, (Miss jane)I'm hittin' it tonight Yo oooh, .. chorus."
zouk;Suzanna Lubrano;Journey;2017;Nha Baby (part. Mayra Andrade);;"Es bo olhar cativam, cativam, cativam.
Fui bu charme cu motivam pam sigui nha coração.
E si bo cre ba ma mi, se calhar.
Até bo bu podi pidi bô med.
N'mesti só um chance, hum hum.

Si nôs caminho é de junte ca bô squecê.
Valor c'um dia nô dá cumpanher.
E tont sufrimente pa nô tchigá.
Nes cosa sabi doce q'mi ma bô tem.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
Bó é nha, bó é nha, bó é nha.

Am ca cre falá, ca bô stranhá.
Tcheu palavras ta enganá.
Si bô cre bem ma mi conectá.
Po bô curação na d'meu.
Dxam senti bu crem tcheu.

Si nôs caminho é de junte ca bô squecê.
Valor c'um dia nô dá cumpanher.
E tónt sufrimente pa nô tchigá.
Nes cosa sabi doce q'mi ma bô tem.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
(Bô é nha, bô é nha, bô é nha).

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
Nha baby, nha baby, nha baby.

Bô qué nha mundo.
Amor di nha coração.
Dxam levob ma mi.
Ta fcá li ma mi.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
(Bô é nha, bô é nha, bô é nha)."
zouk;Suzanna Lubrano;Journey;2017;Something Good;;"This can be the start of something good.
Don't you think? Cause I do.

Red goes as white wine and candles are lit today.
Ant it's all for you.
Yes, all for you.
Hoping on the knee that you wear in a lingerie.
Are you coming through? I need to know.

Cause I've been waiting patiently.
For a girl like you to come my way.
And now that you here I won't let you go.
Yes I've been waiting patiently.
For a girl like you to come my way.
It's you that I've been longing for.
This can be the start of something good.
Don't you think? Cause I do.
We can make this happen, me and you.
You agree? Cause I do.
This can be the start of something good.

I'm on the elevator going up.
You're the only magic? Flying high.
With the touch of you I feel so good.
Got me wondering where you've been all my life.
Cause I've been searching for.
A girl like you all this time.

Cause I've been waiting patiently.
For a girl like you to come my way.
And now that you're here (now that you're here).
I won't let you go (I won't let you go).
Yes I've been waiting patiently.
For a girl like you to come my way.
It's you that I've been longing for.
This can be the start of something good.
Don't you think? Cause I do.
We can make this happen me and you.
You agree? Cause I do.
This can be a start of something good.

If you could just close your eyes.
And imagine I'm in front of you.
We would be doing.
Yeah we would be doing.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing something good.
Yeah something good.

This can be the start of something good.
Don't you think? Cause I do.
We can make this happen me and you.
You agree? Cause I do.
This can be the start of something good.

Something good.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing.
Yeah we would be doing.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing something good.
Something good."
zouk;Suzanna Lubrano;Four;2016;Beautiful Lie;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/Beautiful+Lie/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Four;2016;Miúda Linda;;"Ela é a miúda mais linda que eu ja vi na minha vida.
As curvas dela me fazem enlouquecer logo na hora.
Quando ela me toca ela me domina.
Ela me fascina com um simples beijo na boca.

Ninguem me engana que tu es a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nao me importo.
Contigo eu sei que eu vou mais alem.

Essa miuda é linda, oh!.
Ela me faz fazer coisas que eu nunca fiz na minha vida.
Linda, oh!.
'To a gostar, fazer coisas que nunca fiz por ninguem não.

Eu não me importo se ando a gastar a toa.
É só com ela que eu vejo a minha vida numa boa.
Ela é tão bonita, ela ilumina a minha vida.
Só Deus é que sabe, bi 'tá bo tão feliz!.

Ninguém me engana que tu és a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nãome importo.
Contigo eu sei que eu vou mais além.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não.

Miuda linda, tão bonita.
Fazer coisas que nunca fiz na minha vida.
Miuda linda, tão bonita.
Fazer coisas que nunca fiz por ninguem não.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não."
zouk;Suzanna Lubrano;Four;2016;Só Mais Uma Vez;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/S%C3%B3+Mais+Uma+Vez/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Four;2016;Break Of Dawn (part. Richie Campbell);;"It's all about you.
(All about you).

Can't say I don't when I do.
(When I do, when I do, when I do).
Can't see myself without you.
(Can't see me).
I would be acting a fool.
I would be acting a fool.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Overtime.
I'm putting in overtime.

Just to keep that pretty smile uppon your face.
Overdrive.
Engines running on overdrive.

And we are compatible.
Seems like you were built just form me.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Till the break of dawn.
We'll be loving.
We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.
Touching on you.
Ain't no stopping.
Till the break of dawn."
zouk;Suzanna Lubrano;Four;2016;Nha Baby (part. Mayra Andrade);;"Es bo olhar cativam, cativam, cativam.
Fui bu charme cu motivam pam sigui nha coração.
E si bo cre ba ma mi, se calhar.
Até bo bu podi pidi bô med.
N'mesti só um chance, hum hum.

Si nôs caminho é de junte ca bô squecê.
Valor c'um dia nô dá cumpanher.
E tont sufrimente pa nô tchigá.
Nes cosa sabi doce q'mi ma bô tem.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
Bó é nha, bó é nha, bó é nha.

Am ca cre falá, ca bô stranhá.
Tcheu palavras ta enganá.
Si bô cre bem ma mi conectá.
Po bô curação na d'meu.
Dxam senti bu crem tcheu.

Si nôs caminho é de junte ca bô squecê.
Valor c'um dia nô dá cumpanher.
E tónt sufrimente pa nô tchigá.
Nes cosa sabi doce q'mi ma bô tem.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
(Bô é nha, bô é nha, bô é nha).

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
Nha baby, nha baby, nha baby.

Bô qué nha mundo.
Amor di nha coração.
Dxam levob ma mi.
Ta fcá li ma mi.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
(Bô é nha, bô é nha, bô é nha)."
zouk;Suzanna Lubrano;Four;2016;My Heart;Lyner Pacule,Nelson Freitas;"Theres no denying.
I would be lying.
I know you want me.
I want you to.
If you could stop actin'.
Imma stop frontin'.
Give in to the feelinn'.
And it'll set you free.

So we can dance till the moonlight stops shinin'.
Then you can follow the beat of my heart.
Just like a drumm.
Just like a drumm.
Cause my heart beats for you girl.
It goes boom, boom, boom, boom.
Only for you girl.

Now you know I need you in my world.
Steady pacinnn' (?).
Following your every move.
Whatchu gonnn' do.
Whatchu gon' doooo.

Work your magic girl (work your magic).
I'm letting go giving myself all to you (all to you).
If (?) you can see it in my eyes so clearly (so clearly).
That I really want you near me.
I'm stuck on you like super glue.
Whatchu gon' do.
Now you know I need you in my world.

Cause my heart beats for you girl.
It goes boom, boom, boom, boom.
Only for you girl.
Now you know I need you in my world.
Cause my heart beats for you girl.
It goes boom, boom, boom, boom.
Only for you girl.

Now you know I need you in my world.
(Go on go on work your magic) I'm letting go.
Giving myself all to you.
(Go on go on work your magic) work your magic.
Girll.
(Go on go on work your magic) work it (work it).
Work it.
(Go on go on work your magic).

You got a hold on me.
And I like it.
We got this chemistry.
I cant fight it.
You got a hold on me.
And I like it.
We got this chemistry.

My heart beats for you girl.
It goes boom, boom, boom, boom.
Only for you girl.
Now you know I need you in my world.
Cause my heart beats for you girl.
It goes boom, boom, boom, boom.
Only for you girl.
Now you know I need you in my world."
zouk;Suzanna Lubrano;Four;2016;That's Why I Love You (part. Loony Johnson);;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/That%27s+Why+I+Love+You+%28part.+Loony+Johnson%29/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Four;2016;In My Feeling (part. Mikkel Solnado);Linio Pacule,Nelson Freitas;"Ady.
Hush now.
Sit down.
Need to talk t’ya.
I know.
Been wrong.
You right.
No discussion.
The silence is killing me, oh.
Killing me, oh.
I can’t control it.
Your absence is killing me, oh.
Killing me, oh.
I’m in my feelings.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it.
Yeah.
Bring back your smile.
I love so much.
I missed your touch.
Your hugs, your kisses.
And all that, yeah.
I’m in my feelings.
Got to admit, yeah.
I’m in my feelings.
(I’m in my feelings).
The silence is killing me, oh.
Killing me, oh.
I can’t control it.
Your absence is killing me, oh.
Killing me, oh.
I’m in my feelings.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it.
Yeah.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it, yeah."
zouk;Suzanna Lubrano;Four;2016;Um Cre Amabo;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/Um+Cre+Amabo/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Four;2016;Ride Or Die;;"I found.
That person.
Who's perfect just for me.
She holds the lock.
And I.
Possess the key.
The queen of my castle.
Captain of my vessel.
Mother of my newborn.
Role model to my princess.

She's.
More than a woman.
More than a woman.
She's my everything.

Never take her for granted.
Independent.
Stands on her own two feet.
My backbone.
My trusty.
My besty.
Sometimes a little bit crazy.
But then again she's exactly what I need.

That's why I ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.
Yeah.
I'mma ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.

She's no goddess in the kitchen.
But then again.
I'm not handy with the tools.
She loves me for me.
And I.
Focus on the good.
Things she bring.
The peace, the strength.
She's a powerful woman.

To many, a great inspiration.
To me, she was my salvation.
Fireworks in the bedroom.
She can get freaky when times do.
She knows how to please me.
Satisfying her is what I do.
A God's gift from heaven.
I can see the her true blessing.
And she has my back in everything that I do.

That's why I ride or die.
(I'mma ride).
For my girl, forever.
(Forever).
We will be together.
'Till the end of never, together.
Yeah.
I'mma ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.
(We will be, we will be).

I found.
That person.
Who's perfect just for me.
She holds the lock.
And I.
Possess the key.
The queen of my castle.
Captain of my bastille.
Mother of my newborn.
Role model to my princess."
zouk;Suzanna Lubrano;Four;2016;This Love;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/This+Love/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;Four;2016;Miúda Linda (Remix);;"Ela é a miúda mais linda que eu ja vi na minha vida.
As curvas dela me fazem enlouquecer logo na hora.
Quando ela me toca ela me domina.
Ela me fascina com um simples beijo na boca.

Ninguem me engana que tu es a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nao me importo.
Contigo eu sei que eu vou mais alem.

Essa miuda é linda, oh!.
Ela me faz fazer coisas que eu nunca fiz na minha vida.
Linda, oh!.
'To a gostar, fazer coisas que nunca fiz por ninguem não.

Eu não me importo se ando a gastar a toa.
É só com ela que eu vejo a minha vida numa boa.
Ela é tão bonita, ela ilumina a minha vida.
Só Deus é que sabe, bi 'tá bo tão feliz!.

Ninguém me engana que tu és a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nãome importo.
Contigo eu sei que eu vou mais além.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não.

Miuda linda, tão bonita.
Fazer coisas que nunca fiz na minha vida.
Miuda linda, tão bonita.
Fazer coisas que nunca fiz por ninguem não.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não."
zouk;Suzanna Lubrano;Four;2016;Break Of Dawn (part. Richie Campbell);;"It's all about you.
(All about you).

Can't say I don't when I do.
(When I do, when I do, when I do).
Can't see myself without you.
(Can't see me).
I would be acting a fool.
I would be acting a fool.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Overtime.
I'm putting in overtime.

Just to keep that pretty smile uppon your face.
Overdrive.
Engines running on overdrive.

And we are compatible.
Seems like you were built just form me.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Till the break of dawn.
We'll be loving.
We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.
Touching on you.
Ain't no stopping.
Till the break of dawn."
